INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
5298,0,0,0,44,1,11,48374,No,,Yes,M,z_High School,z_Blue Collar,48,Commercial,10740,4,Pickup,no,0,0,Yes,0,8,Highly Urban/ Urban
5299,0,0,0,46,0,14,,No,0,z_No,z_F,<High School,Clerical,52,Private,8820,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
5300,0,0,0,32,2,12,77021,No,196820,Yes,M,Masters,,55,Commercial,10400,10,Pickup,yes,0,0,No,1,13,Highly Urban/ Urban
5301,1,1020,1,58,2,17,100886,No,,Yes,z_F,Bachelors,Professional,29,Private,18740,1,z_SUV,no,5108,1,No,9,,z_Highly Rural/ Rural
5302,0,0,0,51,0,12,42326,No,164805,Yes,z_F,Masters,Lawyer,11,Private,12660,1,Sports Car,no,0,0,No,1,19,Highly Urban/ Urban
5303,1,6835,0,52,0,10,25709,No,128190,z_No,M,z_High School,Clerical,22,Commercial,10680,4,Pickup,yes,28621,1,Yes,1,,Highly Urban/ Urban
5304,1,3776,0,46,0,9,24202,No,0,z_No,M,PhD,Lawyer,24,Private,17270,13,Van,yes,3475,1,No,4,17,Highly Urban/ Urban
5305,1,3763,0,54,0,15,64548,No,251584,Yes,M,<High School,z_Blue Collar,32,Commercial,16360,1,Van,yes,26281,1,Yes,3,1,Highly Urban/ Urban
5306,1,5413,0,33,2,14,36351,No,193200,Yes,M,z_High School,z_Blue Collar,47,Commercial,11450,10,Pickup,yes,3647,3,No,3,13,Highly Urban/ Urban
5307,0,0,0,42,0,12,73232,No,242645,z_No,M,Bachelors,Professional,36,Private,12970,4,Minivan,no,44835,4,Yes,5,10,Highly Urban/ Urban
5308,0,0,0,40,0,13,54475,No,158491,Yes,M,Bachelors,Clerical,37,Private,18170,12,Van,yes,0,0,No,0,11,z_Highly Rural/ Rural
5309,0,0,0,53,0,8,42907,No,159304,z_No,z_F,Bachelors,Clerical,30,Private,12380,10,z_SUV,no,9102,3,No,4,9,Highly Urban/ Urban
5310,1,3246,2,37,3,12,40012,No,200016,Yes,z_F,z_High School,Professional,20,Private,9200,7,Minivan,no,3119,2,No,2,1,Highly Urban/ Urban
5311,0,0,0,53,0,10,82824,No,293807,z_No,M,Masters,Professional,29,Commercial,20220,7,Van,no,5630,1,No,7,1,Highly Urban/ Urban
5312,0,0,0,39,0,8,30119,No,157162,z_No,z_F,<High School,z_Blue Collar,12,Private,8410,7,z_SUV,no,35909,1,Yes,0,5,Highly Urban/ Urban
5315,0,0,1,43,2,8,69855,No,231275,Yes,M,Bachelors,z_Blue Collar,65,Commercial,17430,3,Van,yes,0,0,Yes,2,10,Highly Urban/ Urban
5316,0,0,0,35,0,9,74781,No,0,z_No,M,Masters,Lawyer,23,Private,12480,6,Minivan,yes,0,0,Yes,1,15,Highly Urban/ Urban
5317,0,0,0,44,0,0,0,No,0,Yes,M,<High School,Student,74,Private,15580,4,Minivan,yes,0,0,No,2,6,z_Highly Rural/ Rural
5318,1,4618,0,35,2,14,34235,No,139521,Yes,M,z_High School,Clerical,52,Private,8420,3,Pickup,no,0,0,Yes,2,6,Highly Urban/ Urban
5319,1,3666,0,44,2,0,0,Yes,0,z_No,z_F,PhD,Doctor,39,Private,23570,1,Minivan,no,1380,3,No,3,17,Highly Urban/ Urban
5320,0,0,1,36,2,11,132953,No,318007,Yes,z_F,Masters,Manager,42,Private,23840,10,Minivan,no,6808,2,No,4,23,Highly Urban/ Urban
5322,1,3845,0,46,0,9,177832,No,471670,z_No,M,PhD,Doctor,54,Private,25240,3,Minivan,yes,949,2,No,2,14,Highly Urban/ Urban
5323,0,0,0,48,0,14,28408,No,181535,Yes,z_F,z_High School,Home Maker,33,Private,14280,7,z_SUV,no,0,0,No,3,1,Highly Urban/ Urban
5324,0,0,0,46,0,11,56467,No,0,z_No,z_F,Bachelors,Manager,37,Private,12710,4,z_SUV,no,0,0,No,0,12,Highly Urban/ Urban
5327,0,0,0,51,0,13,42383,No,185747,Yes,M,Masters,Lawyer,30,Private,24350,1,Minivan,no,0,0,No,0,15,Highly Urban/ Urban
5329,0,0,0,48,0,0,0,No,,Yes,z_F,Masters,Home Maker,50,Private,7970,1,Sports Car,no,0,0,No,2,20,z_Highly Rural/ Rural
5330,0,0,1,45,1,14,26156,No,179165,Yes,z_F,Bachelors,Professional,48,Private,11810,1,Minivan,no,0,0,No,5,10,Highly Urban/ Urban
5331,0,0,0,47,0,12,40875,No,179476,Yes,M,Masters,Professional,64,Private,21800,1,Van,yes,3397,3,No,4,15,Highly Urban/ Urban
5332,0,0,0,50,0,0,0,No,,Yes,M,PhD,Manager,26,Private,1500,9,Minivan,yes,39250,1,Yes,2,12,Highly Urban/ Urban
5333,0,0,0,32,0,12,86380,No,,Yes,M,Bachelors,Manager,47,Commercial,28710,6,Panel Truck,no,0,0,No,0,8,Highly Urban/ Urban
5335,1,2707,0,43,1,4,82795,Yes,0,z_No,M,Bachelors,z_Blue Collar,40,Commercial,8460,1,Pickup,yes,8844,2,No,7,7,Highly Urban/ Urban
5336,0,0,0,49,0,,214180,No,0,z_No,M,Masters,Manager,19,Commercial,27820,7,Panel Truck,yes,4872,1,No,2,17,Highly Urban/ Urban
5337,1,7981,0,50,0,10,216924,No,0,z_No,z_F,PhD,Lawyer,6,Private,6500,6,z_SUV,no,27369,2,Yes,5,12,Highly Urban/ Urban
5339,0,0,0,35,2,14,154247,No,387192,Yes,z_F,Bachelors,Professional,45,Commercial,23940,9,Pickup,no,0,0,No,2,9,Highly Urban/ Urban
5340,1,2190,0,47,0,10,28600,No,0,z_No,z_F,Bachelors,Professional,28,Private,8830,4,Sports Car,no,31567,2,Yes,3,10,Highly Urban/ Urban
5341,0,0,2,37,3,0,0,No,0,Yes,z_F,z_High School,Student,38,Commercial,1500,6,z_SUV,no,17372,3,Yes,4,6,z_Highly Rural/ Rural
5342,0,0,0,58,0,10,46946,No,247003,z_No,M,Masters,Lawyer,22,Private,16860,6,Van,yes,28158,2,Yes,3,13,Highly Urban/ Urban
5343,0,0,1,37,3,10,28284,No,112574,Yes,z_F,z_High School,Clerical,49,Private,7810,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
5345,0,0,0,28,1,13,28383,No,133622,Yes,M,<High School,Clerical,26,Private,5180,14,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban
5346,1,2222,0,47,0,0,0,No,0,z_No,z_F,<High School,Student,5,Private,1500,6,z_SUV,no,5886,1,No,0,,Highly Urban/ Urban
5347,0,0,0,51,0,13,53323,No,233408,Yes,z_F,Bachelors,Professional,8,Private,11930,10,z_SUV,no,0,0,No,1,8,Highly Urban/ Urban
5349,0,0,0,48,0,11,47354,No,171779,Yes,z_F,z_High School,Clerical,5,Private,11040,4,z_SUV,no,3901,3,No,1,1,Highly Urban/ Urban
5350,1,4286,0,45,0,9,20188,No,0,z_No,z_F,<High School,Clerical,38,Private,14200,1,z_SUV,no,1310,1,No,7,6,Highly Urban/ Urban
5351,1,5499,0,47,0,11,28808,No,0,z_No,M,z_High School,Student,6,Commercial,8770,1,Minivan,no,0,0,Yes,4,8,Highly Urban/ Urban
5355,0,0,0,46,0,10,,No,288592,Yes,M,Masters,Lawyer,7,Private,6100,11,Pickup,no,0,0,No,0,15,Highly Urban/ Urban
5356,0,0,0,38,0,9,30822,No,125424,z_No,M,z_High School,Clerical,33,Commercial,20060,1,Van,no,0,0,No,1,4,Highly Urban/ Urban
5357,0,0,1,42,3,17,23759,No,151636,Yes,M,z_High School,Clerical,66,Private,12420,6,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
5358,0,0,0,42,0,11,106538,No,0,z_No,z_F,PhD,Home Maker,57,Private,27470,4,Minivan,no,0,0,No,0,,z_Highly Rural/ Rural
5359,1,4433,0,48,0,12,34669,No,146134,Yes,M,z_High School,Clerical,42,Commercial,8630,1,Pickup,no,2499,3,No,1,1,Highly Urban/ Urban
5360,0,0,1,40,1,,126291,No,320281,Yes,z_F,Masters,Lawyer,24,Private,25130,6,Minivan,no,0,0,No,0,17,Highly Urban/ Urban
5362,0,0,0,45,0,11,92792,No,0,z_No,z_F,Masters,Lawyer,28,Private,6000,1,Sports Car,no,8609,2,No,4,17,Highly Urban/ Urban
5363,0,0,0,40,0,11,17020,No,93220,Yes,M,<High School,Clerical,5,Commercial,7960,6,Pickup,yes,0,0,No,1,1,z_Highly Rural/ Rural
5366,0,0,0,54,0,13,136052,No,0,z_No,M,Masters,Lawyer,33,Private,20510,11,Minivan,yes,6779,2,No,0,13,Highly Urban/ Urban
5368,1,5160,0,50,0,12,180074,No,442649,Yes,z_F,PhD,Doctor,59,Private,35520,4,Sports Car,no,4657,3,No,6,1,Highly Urban/ Urban
5369,0,0,0,44,1,5,31473,Yes,189278,z_No,z_F,z_High School,Clerical,45,Private,14970,1,Minivan,no,7700,1,No,1,6,Highly Urban/ Urban
5370,0,0,0,59,0,,126093,No,0,z_No,z_F,Masters,Lawyer,62,Private,14110,1,z_SUV,no,0,0,Yes,0,4,Highly Urban/ Urban
5371,0,0,0,55,0,,42516,No,0,z_No,M,z_High School,Clerical,54,Private,14570,1,Minivan,yes,0,0,No,3,8,z_Highly Rural/ Rural
5372,1,2651,0,26,3,8,68524,Yes,0,z_No,z_F,Bachelors,Professional,34,Private,1500,3,Sports Car,no,7946,3,No,11,10,Highly Urban/ Urban
5373,0,0,0,47,0,10,36229,No,148633,z_No,z_F,z_High School,Clerical,48,Private,5120,6,z_SUV,no,0,0,Yes,0,1,z_Highly Rural/ Rural
5374,1,2418,0,45,0,11,125058,No,0,z_No,M,PhD,,33,Commercial,18510,1,Van,yes,0,0,Yes,0,8,Highly Urban/ Urban
5375,0,0,0,54,0,13,52895,No,0,z_No,M,z_High School,Professional,34,Private,12260,1,Minivan,yes,8229,2,No,1,11,Highly Urban/ Urban
5376,0,0,0,49,0,11,,No,195236,Yes,M,PhD,Doctor,44,Private,16790,6,Van,no,4670,2,No,3,18,Highly Urban/ Urban
5377,0,0,1,40,2,10,55395,Yes,194491,z_No,z_F,<High School,Clerical,45,Private,28910,8,Minivan,no,0,0,Yes,0,1,z_Highly Rural/ Rural
5378,0,0,0,44,1,15,87445,No,,Yes,M,z_High School,z_Blue Collar,44,Commercial,17200,3,Van,no,0,0,No,0,1,z_Highly Rural/ Rural
5380,1,2080,0,38,0,9,12216,No,0,z_No,z_F,z_High School,Student,39,Commercial,5560,6,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
5381,0,0,0,38,0,5,29624,No,151927,Yes,M,z_High School,Clerical,49,Commercial,21410,10,Van,no,6119,1,No,6,8,Highly Urban/ Urban
5383,0,0,2,42,3,0,0,No,83970,Yes,z_F,Bachelors,Home Maker,5,Private,9240,4,Minivan,no,0,0,Yes,0,13,Highly Urban/ Urban
5384,0,0,0,47,0,2,52284,No,229647,z_No,z_F,PhD,Manager,34,Private,11440,1,z_SUV,no,0,0,No,1,13,Highly Urban/ Urban
5385,0,0,0,51,0,15,,No,102667,Yes,M,<High School,Clerical,52,Private,9960,6,Pickup,no,0,0,No,0,5,Highly Urban/ Urban
5387,0,0,0,60,0,14,41048,No,0,z_No,M,Bachelors,Manager,5,Private,8040,1,Minivan,no,0,0,No,0,4,Highly Urban/ Urban
5388,0,0,0,47,0,6,124520,No,352158,Yes,M,Masters,Lawyer,21,Private,22050,10,Minivan,yes,0,0,No,3,9,Highly Urban/ Urban
5389,0,0,0,49,0,14,21129,No,0,z_No,z_F,Masters,Home Maker,24,Private,8660,7,z_SUV,no,0,0,No,2,15,Highly Urban/ Urban
5390,1,4618,0,33,5,13,28084,No,132519,Yes,z_F,z_High School,Clerical,43,Private,11100,1,z_SUV,no,555,2,No,3,1,Highly Urban/ Urban
5391,1,4966,0,35,1,9,77179,Yes,0,z_No,M,z_High School,z_Blue Collar,34,Commercial,12720,10,Minivan,no,0,0,No,0,4,Highly Urban/ Urban
5392,0,0,0,47,0,7,21517,No,130812,Yes,M,z_High School,Clerical,34,Commercial,27430,4,Panel Truck,yes,6934,2,No,1,1,Highly Urban/ Urban
5393,0,0,0,43,2,14,36849,No,187005,Yes,M,<High School,z_Blue Collar,27,Private,9480,4,Minivan,no,0,0,No,0,8,Highly Urban/ Urban
5394,0,0,0,46,0,0,0,No,0,z_No,z_F,<High School,Home Maker,41,Private,6100,3,Sports Car,no,0,0,No,3,1,z_Highly Rural/ Rural
5396,0,0,0,37,1,0,,No,0,Yes,z_F,z_High School,Student,38,Private,5000,13,Sports Car,no,5342,3,No,2,5,z_Highly Rural/ Rural
5397,0,0,1,43,2,14,71141,Yes,217600,z_No,M,Bachelors,Manager,36,Private,14010,13,Minivan,yes,716,3,No,3,1,Highly Urban/ Urban
5398,1,4120,0,28,1,9,12117,Yes,0,z_No,M,Bachelors,Student,26,Commercial,5510,1,Pickup,yes,0,0,No,3,1,Highly Urban/ Urban
5399,0,0,0,55,0,0,0,No,60179,Yes,z_F,Bachelors,Home Maker,30,Private,19590,6,Sports Car,no,0,0,No,0,11,Highly Urban/ Urban
5400,0,0,0,51,0,9,271813,No,631309,Yes,M,PhD,,48,Commercial,49230,1,Panel Truck,yes,0,0,No,0,6,Highly Urban/ Urban
5401,0,0,0,54,0,11,,No,153917,Yes,z_F,z_High School,Home Maker,5,Private,7450,12,z_SUV,no,0,0,No,0,8,z_Highly Rural/ Rural
5402,0,0,0,32,0,9,53194,No,0,z_No,z_F,Masters,,32,Private,19660,10,z_SUV,no,8085,2,No,0,13,Highly Urban/ Urban
5403,0,0,0,40,3,,45216,No,198322,Yes,z_F,Bachelors,z_Blue Collar,44,Private,14610,8,Minivan,no,0,0,No,0,7,z_Highly Rural/ Rural
5404,1,3213,1,45,2,13,90479,No,250111,Yes,M,Masters,,30,Commercial,36330,1,Panel Truck,no,0,0,No,0,1,Highly Urban/ Urban
5405,0,0,0,54,0,5,132687,No,0,z_No,z_F,PhD,Doctor,55,Private,20170,10,z_SUV,no,0,0,No,0,18,Highly Urban/ Urban
5406,0,0,0,39,0,12,59935,No,173337,Yes,z_F,Bachelors,z_Blue Collar,35,Commercial,7490,15,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban
5407,1,3896,0,41,0,9,18939,No,0,z_No,M,<High School,z_Blue Collar,50,Private,5600,6,Minivan,no,5171,4,No,4,1,Highly Urban/ Urban
5408,0,0,0,52,0,7,64014,No,244863,Yes,M,<High School,z_Blue Collar,33,Commercial,16870,1,Van,yes,5542,4,No,1,5,Highly Urban/ Urban
5409,1,1834,0,43,2,10,50952,Yes,0,z_No,M,z_High School,z_Blue Collar,27,Private,10900,7,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
5412,1,4915,0,46,0,12,54945,No,,Yes,z_F,z_High School,Professional,40,Private,12220,1,z_SUV,no,6780,1,No,0,10,Highly Urban/ Urban
5413,0,0,0,43,0,,86347,No,254834,Yes,z_F,Masters,Manager,34,Private,23570,6,Minivan,no,0,0,No,1,12,Highly Urban/ Urban
5414,0,0,0,40,1,13,97217,Yes,0,z_No,M,Masters,,32,Commercial,21930,6,Van,no,49178,2,No,0,14,Highly Urban/ Urban
5415,0,0,2,40,2,6,80395,No,260592,Yes,M,Bachelors,Manager,31,Commercial,22770,1,Panel Truck,yes,14003,1,Yes,5,11,Highly Urban/ Urban
5417,0,0,1,45,3,11,22679,No,163845,Yes,z_F,z_High School,Clerical,37,Private,24120,1,Pickup,no,0,0,No,3,5,z_Highly Rural/ Rural
5418,0,0,0,53,0,14,18,No,104869,Yes,z_F,z_High School,Home Maker,48,Private,17300,6,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
5419,0,0,0,51,0,11,48580,No,0,z_No,z_F,Bachelors,Professional,11,Private,21220,4,z_SUV,no,0,0,No,3,4,z_Highly Rural/ Rural
5420,0,0,0,39,0,11,108311,No,332473,Yes,M,Bachelors,Manager,43,Private,24550,4,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
5421,0,0,0,52,0,12,66888,No,214191,Yes,z_F,PhD,Professional,52,Private,22050,5,z_SUV,no,0,0,No,1,12,Highly Urban/ Urban
5422,0,0,0,57,0,13,119975,No,339052,Yes,z_F,PhD,Doctor,40,Private,7880,6,Sports Car,no,0,0,No,1,13,Highly Urban/ Urban
5423,0,0,0,24,0,12,12527,No,70594,Yes,z_F,Bachelors,Clerical,19,Private,13980,1,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban
5425,1,5524,0,58,0,,45977,No,,Yes,z_F,z_High School,z_Blue Collar,52,Commercial,9960,13,z_SUV,no,1444,1,No,6,10,Highly Urban/ Urban
5427,1,3975,0,52,0,8,273507,No,630267,z_No,M,PhD,Manager,26,Commercial,17570,1,Van,no,10200,3,No,6,16,Highly Urban/ Urban
5429,0,0,0,29,4,11,22698,Yes,0,z_No,z_F,z_High School,Clerical,30,Private,20120,1,Pickup,no,0,0,Yes,1,1,z_Highly Rural/ Rural
5431,1,5664,0,34,1,10,79445,Yes,0,z_No,z_F,PhD,Lawyer,36,Private,12840,1,z_SUV,no,0,0,Yes,3,,Highly Urban/ Urban
5432,1,6761.238555,0,57,0,9,162519,No,0,z_No,z_F,PhD,Doctor,25,Private,23450,4,Minivan,no,8044,3,No,2,14,Highly Urban/ Urban
5434,0,0,0,38,0,13,50015,No,0,z_No,z_F,z_High School,Clerical,25,Private,14410,11,z_SUV,no,0,0,No,3,1,z_Highly Rural/ Rural
5435,0,0,0,34,1,12,16839,No,76152,Yes,M,<High School,Clerical,37,Private,7340,4,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban
5436,1,6217,0,31,1,11,64365,No,,Yes,M,Masters,Manager,23,Commercial,4900,3,Pickup,yes,6156,1,No,0,16,Highly Urban/ Urban
5438,0,0,0,52,0,11,74175,No,,z_No,M,z_High School,Professional,24,Private,14120,7,Minivan,yes,2484,1,No,3,10,Highly Urban/ Urban
5439,1,2956,0,32,1,12,,Yes,0,z_No,M,Masters,,37,Private,9060,10,Pickup,yes,0,0,No,0,15,Highly Urban/ Urban
5441,1,5201.054955,0,56,0,9,36635,No,132567,Yes,z_F,z_High School,Clerical,16,Private,5160,6,z_SUV,no,24822,3,Yes,4,11,Highly Urban/ Urban
5443,0,0,0,50,0,12,98172,No,0,z_No,z_F,Masters,Lawyer,5,Private,16320,13,Minivan,no,0,0,No,3,20,z_Highly Rural/ Rural
5444,0,0,0,50,0,8,,No,282453,Yes,z_F,Bachelors,Manager,14,Private,16740,4,Minivan,no,0,0,Yes,0,14,Highly Urban/ Urban
5446,0,0,0,51,0,12,51628,No,206070,Yes,z_F,Bachelors,Professional,34,Private,6940,4,z_SUV,no,0,0,No,0,,Highly Urban/ Urban
5447,0,0,0,47,0,8,87236,No,280361,z_No,M,Masters,Lawyer,62,Private,9820,1,z_SUV,no,0,0,Yes,3,1,Highly Urban/ Urban
5448,0,0,0,35,2,7,66662,No,206692,Yes,z_F,z_High School,z_Blue Collar,73,Commercial,11670,6,z_SUV,no,0,0,No,3,8,z_Highly Rural/ Rural
5450,0,0,0,48,0,,144906,No,0,z_No,M,Masters,,42,Commercial,33040,1,Panel Truck,yes,0,0,No,2,17,Highly Urban/ Urban
5451,0,0,0,39,2,15,79961,No,246846,Yes,z_F,Bachelors,Professional,41,Private,13400,4,z_SUV,no,3207,4,No,3,7,Highly Urban/ Urban
5453,0,0,1,36,2,10,32666,No,,Yes,M,z_High School,Clerical,48,Private,2690,1,Minivan,yes,0,0,No,1,,Highly Urban/ Urban
5454,1,1885.580197,0,41,3,2,,No,139729,Yes,z_F,z_High School,Clerical,48,Private,11780,4,Sports Car,no,16948,4,Yes,2,1,Highly Urban/ Urban
5455,1,1463,1,43,2,0,0,No,94377,Yes,z_F,z_High School,Home Maker,47,Private,11190,4,z_SUV,no,0,0,No,0,,Highly Urban/ Urban
5456,0,0,2,41,2,13,,No,176678,Yes,M,<High School,z_Blue Collar,5,Commercial,30640,1,Panel Truck,no,0,0,No,0,6,z_Highly Rural/ Rural
5457,0,0,0,51,0,3,82591,No,308611,Yes,z_F,z_High School,Clerical,14,Private,25740,4,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
5458,0,0,0,39,2,8,71950,No,228455,Yes,z_F,z_High School,z_Blue Collar,21,Commercial,3070,3,z_SUV,no,13656,1,No,2,11,Highly Urban/ Urban
5459,0,0,0,37,0,13,111152,No,286594,Yes,M,Bachelors,z_Blue Collar,39,Commercial,15410,4,Minivan,no,10590,4,No,0,9,Highly Urban/ Urban
5462,0,0,0,53,0,13,79082,No,270035,Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,14850,1,z_SUV,no,10293,4,No,3,1,Highly Urban/ Urban
5463,0,0,0,47,0,7,,No,171687,Yes,z_F,Bachelors,Professional,44,Private,11350,10,Sports Car,no,0,0,No,0,7,z_Highly Rural/ Rural
5464,0,0,0,60,0,11,69211,No,204527,Yes,M,z_High School,z_Blue Collar,28,Commercial,26690,10,Panel Truck,no,0,0,No,0,1,z_Highly Rural/ Rural
5466,0,0,0,46,0,13,94198,No,315253,Yes,M,Bachelors,Professional,42,Commercial,26190,6,Panel Truck,yes,0,0,No,0,7,z_Highly Rural/ Rural
5468,0,0,1,42,3,15,122744,No,322924,Yes,z_F,Bachelors,Professional,24,Private,13770,14,Sports Car,no,0,0,No,0,5,Highly Urban/ Urban
5469,0,0,0,55,0,13,19694,No,162610,Yes,z_F,Masters,Lawyer,63,Private,22430,11,z_SUV,no,0,0,No,2,,Highly Urban/ Urban
5470,0,0,0,39,3,13,79415,No,228056,Yes,z_F,z_High School,z_Blue Collar,45,Commercial,13870,9,Minivan,no,35944,1,Yes,5,10,Highly Urban/ Urban
5472,1,23910.1163,0,42,1,12,98515,Yes,289187,z_No,z_F,Masters,Lawyer,22,Private,15990,1,z_SUV,no,4208,1,No,4,17,Highly Urban/ Urban
5473,0,0,0,47,0,9,58081,No,0,z_No,z_F,Masters,Lawyer,42,Private,12010,1,z_SUV,no,0,0,No,4,12,Highly Urban/ Urban
5476,0,0,0,49,0,11,20529,No,83752,Yes,z_F,<High School,z_Blue Collar,40,Private,8450,14,z_SUV,no,0,0,No,0,3,Highly Urban/ Urban
5477,0,0,0,29,3,11,28459,No,117349,Yes,M,z_High School,Clerical,63,Private,6970,10,Minivan,no,0,0,Yes,0,9,Highly Urban/ Urban
5478,0,0,0,41,0,11,48022,No,0,z_No,z_F,Masters,Home Maker,40,Private,11050,11,z_SUV,no,0,0,No,0,18,Highly Urban/ Urban
5479,0,0,0,40,2,14,51583,No,188787,Yes,z_F,Bachelors,Clerical,51,Private,29330,1,z_SUV,no,3755,2,No,0,13,Highly Urban/ Urban
5482,0,0,0,46,0,11,52543,No,219675,Yes,M,z_High School,Manager,33,Commercial,18450,4,Van,no,5393,1,No,0,1,Highly Urban/ Urban
5483,1,60846.53042,1,36,2,12,131090,Yes,360638,z_No,M,Bachelors,z_Blue Collar,29,Commercial,32430,1,Panel Truck,yes,6514,4,No,9,9,Highly Urban/ Urban
5485,0,0,0,42,0,13,22743,No,114624,Yes,z_F,<High School,z_Blue Collar,12,Private,17270,6,z_SUV,no,7340,1,No,5,1,Highly Urban/ Urban
5486,0,0,0,40,1,11,46224,No,160527,Yes,M,z_High School,z_Blue Collar,43,Commercial,5500,5,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
5487,0,0,0,52,0,10,58780,No,0,z_No,M,Bachelors,z_Blue Collar,45,Commercial,12580,4,Minivan,yes,1971,3,No,0,5,Highly Urban/ Urban
5488,1,5125,1,44,2,8,42408,Yes,,z_No,M,Bachelors,Professional,43,Commercial,6400,13,Pickup,yes,0,0,No,1,9,Highly Urban/ Urban
5489,0,0,0,52,0,12,68471,No,256802,Yes,M,Masters,,11,Commercial,22140,5,Van,yes,0,0,No,0,13,Highly Urban/ Urban
5490,0,0,0,31,3,0,0,Yes,0,z_No,z_F,Bachelors,Home Maker,23,Private,14140,3,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
5491,0,0,0,57,2,14,8254,No,0,Yes,z_F,z_High School,Student,79,Commercial,1500,10,z_SUV,no,28137,3,No,3,1,z_Highly Rural/ Rural
5492,1,6799,0,39,0,7,23551,No,0,z_No,M,z_High School,Clerical,39,Commercial,9200,10,Pickup,yes,6632,3,No,4,1,Highly Urban/ Urban
5493,1,4613,0,51,0,,94160,No,310037,z_No,M,<High School,z_Blue Collar,31,Private,6600,1,Pickup,no,8136,2,No,0,5,Highly Urban/ Urban
5496,1,3068.914662,0,29,1,0,0,Yes,0,z_No,z_F,z_High School,Student,40,Commercial,9370,10,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
5498,0,0,0,49,0,9,65884,No,0,z_No,z_F,Bachelors,z_Blue Collar,30,Commercial,10240,1,z_SUV,no,2144,3,No,3,15,Highly Urban/ Urban
5500,0,0,0,42,0,11,74223,No,0,z_No,M,Bachelors,z_Blue Collar,5,Commercial,13120,1,Minivan,yes,35061,2,Yes,2,10,Highly Urban/ Urban
5501,0,0,0,37,0,10,91613,No,286674,z_No,M,Bachelors,z_Blue Collar,57,Commercial,14360,7,Minivan,yes,0,0,No,0,13,z_Highly Rural/ Rural
5502,0,0,0,52,0,13,4857,No,100327,Yes,z_F,z_High School,Home Maker,42,Private,7190,1,z_SUV,no,0,0,No,0,9,z_Highly Rural/ Rural
5503,1,26243.5078,0,50,1,15,61138,No,198569,Yes,M,Masters,Lawyer,16,Private,36330,1,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
5504,1,7680,0,34,0,,39752,No,148049,z_No,M,Bachelors,z_Blue Collar,40,Commercial,21510,4,Van,no,6025,3,No,2,10,Highly Urban/ Urban
5505,0,0,0,53,0,10,53261,No,213913,Yes,M,Masters,Professional,19,Private,1500,1,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
5506,0,0,2,37,4,5,79846,Yes,0,z_No,z_F,<High School,z_Blue Collar,27,Private,13180,14,z_SUV,no,3903,1,No,0,1,z_Highly Rural/ Rural
5508,0,0,0,46,0,11,99739,No,0,z_No,z_F,Bachelors,Manager,53,Private,24220,11,z_SUV,no,4707,2,No,0,,Highly Urban/ Urban
5509,0,0,1,39,1,0,0,No,0,Yes,z_F,z_High School,Student,38,Commercial,9400,6,z_SUV,no,5436,2,No,0,1,z_Highly Rural/ Rural
5511,0,0,0,50,0,12,43610,No,160173,Yes,M,Masters,Lawyer,57,Private,14730,3,Minivan,no,0,0,No,2,7,Highly Urban/ Urban
5512,1,6471,0,46,0,6,77946,No,225853,Yes,M,z_High School,z_Blue Collar,34,Commercial,17840,3,Van,yes,4002,1,No,1,1,Highly Urban/ Urban
5513,0,0,0,56,0,10,229724,No,0,z_No,z_F,PhD,Manager,61,Commercial,42580,14,Panel Truck,no,0,0,No,2,23,Highly Urban/ Urban
5514,1,830,0,49,0,12,26217,No,0,z_No,M,Masters,Lawyer,15,Private,12510,6,Minivan,yes,6281,2,No,1,16,Highly Urban/ Urban
5518,0,0,0,40,0,8,30926,No,,Yes,z_F,Bachelors,Professional,35,Private,8440,1,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban
5519,1,4907,1,40,1,12,159889,No,412774,Yes,z_F,PhD,Doctor,10,Private,24870,4,Sports Car,no,7343,4,No,3,13,Highly Urban/ Urban
5520,1,5165,0,35,0,9,55578,No,173187,Yes,z_F,z_High School,z_Blue Collar,47,Commercial,22230,5,Minivan,no,0,0,No,4,5,Highly Urban/ Urban
