total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,loan_repaid
2900,0.71,302,2944,1,15900,31,2,4,No
3200,0.71,5032,3180,1,21800,55,1,3,Yes
6600,0.71,1294,1475,1,59000,52,1,1,Yes
2400,0.71,1504,7298,1,22700,27,2,3,Yes
7600,0.71,731,6527,1,47700,34,7,1,Yes
2000,0.71,801,2567,0,0,44,4,4,No
4900,0.71,462,3013,1,34600,45,8,3,Yes
3500,0.71,2732,4072,1,26600,51,3,5,Yes
6900,0.71,700,3035,1,23500,47,1,2,No
3000,0.71,5642,8888,1,49400,42,1,3,Yes
6800,0.71,2328,1791,1,42100,23,1,3,Yes
4500,0.71,225,1188,1,35100,40,2,2,No
3000,0.71,3977,8325,1,29900,28,8,1,Yes
1800,0.71,636,2095,0,0,60,5,5,No
5000,0.71,4998,3829,1,44200,62,5,3,Yes
5700,0.71,5165,5011,1,51500,31,2,1,Yes
6200,0.71,2892,3465,1,5100,35,6,3,Yes
7500,0.71,4696,3882,1,18300,21,2,3,Yes
3800,0.71,4500,2008,1,28700,41,4,4,Yes
4500,0.71,460,8161,1,22600,41,1,4,Yes
4600,0.71,2715,6300,1,37200,49,0,1,Yes
6000,0.71,3195,5056,1,22400,38,1,3,Yes
6800,0.71,1996,8904,1,55800,31,1,3,Yes
3700,0.71,121,2547,1,24800,51,2,1,No
7400,0.71,1661,3207,1,25000,49,2,5,Yes
3900,0.71,2054,10314,1,47900,38,6,1,Yes
8500,0.71,1494,6548,1,27700,19,6,4,Yes
2300,0.71,1654,2246,1,28800,44,6,4,No
7800,0.71,4488,2489,1,54000,39,8,1,Yes
5600,0.71,1448,2632,1,28300,22,2,3,Yes
5800,0.71,3610,5605,1,38400,44,1,5,Yes
3700,0.7,466,1845,1,16600,37,1,5,No
4000,0.7,1950,2652,1,38400,29,8,3,No
9200,0.7,1217,4261,1,39000,41,8,1,Yes
9500,0.7,7008,4610,1,44200,19,7,2,Yes
9400,0.7,2012,1069,1,40100,47,1,1,Yes
6000,0.7,1572,828,0,0,37,3,3,No
3100,0.7,66,5103,1,31500,47,3,1,Yes
4500,0.7,384,5110,1,39100,55,5,5,Yes
4100,0.7,3319,5054,1,66300,36,8,3,Yes
3900,0.7,1179,2878,1,15500,29,7,5,No
4300,0.7,1400,2558,1,28900,52,1,2,No
8200,0.7,1738,1299,1,25700,33,4,4,No
5600,0.7,4022,3537,1,52000,60,2,5,Yes
3800,0.7,829,3059,1,22200,34,4,3,No
6300,0.7,1778,2380,1,36500,52,7,5,No
2900,0.7,1156,3680,1,27100,45,2,2,No
3700,0.7,430,5832,1,37700,22,1,3,Yes
4200,0.7,4433,1376,1,13800,39,1,5,Yes
7200,0.7,6062,4522,1,54000,20,1,2,Yes
5400,0.7,2055,4061,1,53700,26,1,1,Yes
4300,0.7,2544,1515,1,36900,51,3,1,Yes
3400,0.7,1051,1625,1,24800,41,2,2,No
4900,0.7,2389,5894,1,53300,64,6,2,Yes
2700,0.7,2361,1490,1,33200,52,8,4,No
4400,0.7,284,1199,1,47600,30,1,3,Yes
2800,0.7,1427,2233,1,17300,26,2,2,No
4500,0.7,2117,1713,1,37400,33,1,2,Yes
6200,0.7,1942,2835,1,31900,24,8,1,Yes
5700,0.7,1388,1622,1,34100,30,8,5,Yes
4700,0.7,1586,8668,1,41000,33,0,3,Yes
2900,0.7,1076,1823,1,31200,43,4,3,No
5000,0.7,478,2654,0,0,18,5,2,Yes
5900,0.7,298,6057,1,27300,52,8,3,Yes
4700,0.7,4743,8428,1,42500,44,4,5,Yes
1900,0.7,3287,7084,1,18700,47,5,1,Yes
6900,0.7,736,3914,1,37900,31,3,1,Yes
1700,0.7,827,2124,1,24000,48,8,1,No
5600,0.7,1437,6196,1,39300,57,4,4,Yes
7600,0.7,674,6589,1,34800,48,2,4,Yes
4600,0.7,2582,9681,1,38600,61,2,1,Yes
7600,0.7,402,4901,1,30800,39,1,4,Yes
3600,0.7,1029,1069,1,14500,33,6,4,No
6800,0.7,327,2916,0,0,41,2,4,No
5100,0.7,1200,2535,1,18300,25,2,1,No
1100,0.7,5807,3529,1,28200,37,1,4,Yes
5100,0.7,1864,4001,1,45400,19,0,4,Yes
2700,0.7,493,582,0,0,65,4,2,No
1000,0.7,1516,1164,1,44500,52,4,5,No
3800,0.7,3342,694,1,49800,74,1,1,Yes
4900,0.7,1071,2597,1,23700,18,8,3,Yes
2100,0.7,6333,3316,1,55000,36,3,4,Yes
5500,0.7,2422,5066,1,17400,54,3,4,Yes
2700,0.7,2405,1015,0,0,47,3,2,No
2800,0.7,4872,4245,1,42400,45,3,5,Yes
8200,0.7,2463,6227,1,38300,53,1,3,Yes
2800,0.7,897,2135,1,24500,44,4,5,No
3200,0.7,1012,2178,1,7600,42,3,1,No
6300,0.7,6180,9073,1,27900,22,6,1,Yes
3600,0.7,2054,6964,1,42400,21,2,5,Yes
2900,0.7,1162,2181,1,26200,29,2,3,No
3900,0.7,909,2672,1,16900,59,4,5,No
4200,0.7,480,6593,1,35100,45,3,1,Yes
3900,0.7,889,1111,1,50200,52,2,2,No
3200,0.7,1085,896,1,17700,35,8,5,No
5200,0.7,3042,3245,1,53400,52,0,1,Yes
6600,0.7,1479,4471,1,3100,41,1,3,Yes
2100,0.7,1444,2336,1,23200,46,3,3,No
5400,0.7,5297,5871,1,24000,66,2,1,Yes
4300,0.7,2049,3618,1,24700,53,6,4,Yes
4200,0.7,1670,1830,1,20600,69,8,3,No
6000,0.7,1544,4955,1,19600,18,1,3,Yes
2200,0.7,1807,2976,1,0,20,2,5,No
4700,0.7,791,1853,1,18400,54,1,2,No
2100,0.7,1089,1556,1,27900,42,6,2,No
6900,0.7,2940,3309,1,29700,39,0,3,Yes
6300,0.7,1340,7039,1,34300,59,2,1,Yes
7000,0.7,1586,4935,1,32400,58,3,1,Yes
3300,0.7,716,986,1,15400,50,2,3,No
7300,0.7,1307,301,1,25400,30,1,1,No
4300,0.7,492,3516,1,35500,23,3,3,Yes
3300,0.7,896,434,1,19200,49,8,4,No
3400,0.7,4969,10290,1,37700,45,1,4,Yes
4700,0.7,881,1056,1,21900,44,7,3,Yes
4800,0.7,1073,3397,1,22400,40,8,3,No
3400,0.7,3513,2149,1,30200,37,1,4,Yes
5000,0.7,3052,5596,1,28100,23,2,5,Yes
1700,0.7,1593,1269,1,23800,41,3,3,No
3900,0.7,67,9092,1,54500,45,6,4,Yes
2500,0.7,1280,1838,0,0,58,1,3,No
6800,0.7,1293,5351,0,0,39,3,4,Yes
7800,0.7,1690,3900,1,46000,21,8,3,Yes
2500,0.7,1229,1700,1,13100,28,5,5,No
5900,0.7,1957,4275,1,36600,30,1,3,Yes
3700,0.7,3951,4912,1,59500,52,4,1,Yes
3800,0.7,1094,2186,1,24000,32,8,2,No
6500,0.7,4738,3868,1,11000,24,8,5,Yes
2400,0.7,783,841,1,25800,41,1,2,No
6500,0.7,2736,5066,1,36200,36,3,4,Yes
7400,0.7,2464,8012,1,31200,35,4,3,Yes
4600,0.7,5699,5182,0,0,54,4,1,Yes
5800,0.7,1640,3650,1,39100,52,2,5,Yes
6700,0.7,559,7872,1,32000,37,1,1,Yes
5700,0.7,3123,5996,1,33800,43,3,3,Yes
2200,0.7,493,871,1,19800,36,2,4,No
3500,0.7,641,1417,1,13300,44,5,5,No
2700,0.7,2027,1644,1,58700,24,1,1,Yes
3000,0.7,436,1014,0,0,38,4,5,No
3700,0.7,1845,3089,1,26700,33,8,2,Yes
7100,0.7,748,4386,1,42300,47,2,5,Yes
7900,0.7,928,206,1,23400,42,0,4,Yes
2600,0.7,2683,3457,1,68600,51,3,1,Yes
5500,0.7,1142,2546,1,25300,62,2,2,No
6900,0.7,5644,7811,1,33700,18,1,5,Yes
5800,0.7,347,1264,1,46500,47,4,3,Yes
4700,0.7,2659,4706,1,58700,52,1,1,Yes
3300,0.7,184,3731,1,19800,37,1,3,Yes
5600,0.7,5598,680,1,19400,32,2,2,Yes
2700,0.7,948,3553,0,0,68,5,3,No
4100,0.7,1208,3511,0,0,25,2,1,No
7700,0.7,3707,456,1,33900,39,4,3,Yes
2800,0.7,1158,2020,1,23900,29,8,5,No
1700,0.7,96,1218,0,0,33,8,2,No
5700,0.7,2672,5306,1,21500,29,4,4,Yes
7600,0.7,2409,1596,1,41100,25,2,3,Yes
7100,0.7,4549,6022,1,44200,54,7,3,Yes
2900,0.7,1280,740,1,20300,41,8,1,No
4400,0.7,1683,4045,1,46900,22,5,1,Yes
5800,0.7,908,3518,1,27800,27,3,3,No
6200,0.7,2419,4222,0,0,62,5,1,Yes
4800,0.7,923,4989,1,38800,56,8,4,Yes
7600,0.7,4901,5174,1,40500,54,7,1,Yes
7700,0.7,2020,2076,1,37500,60,3,4,Yes
3300,0.7,1865,1667,1,40800,22,8,3,No
6200,0.7,1036,3912,1,22600,34,5,4,Yes
8100,0.7,1424,7207,1,4400,33,2,3,Yes
5000,0.7,3075,5672,1,65900,63,1,4,Yes
3600,0.7,960,3143,1,10400,49,8,5,No
5700,0.7,2159,3451,1,8300,43,3,1,Yes
2200,0.7,1775,1981,0,0,50,5,2,No
3700,0.7,3149,7166,1,54400,51,4,1,Yes
7800,0.7,3441,8732,1,45600,45,4,1,Yes
6600,0.7,2962,6421,1,22900,19,8,2,Yes
10000,0.7,1890,8842,1,30800,67,0,3,Yes
5500,0.7,3691,5849,1,66800,48,8,5,Yes
2300,0.7,1166,2473,1,36200,42,0,4,No
7200,0.7,5119,4613,1,26400,49,5,1,Yes
6800,0.7,2143,6357,1,62400,53,4,3,Yes
3800,0.7,3384,4641,1,51300,40,1,2,Yes
4400,0.7,2168,28,1,23100,25,1,1,Yes
3800,0.7,1309,4225,1,36700,40,1,3,Yes
10400,0.7,1264,6579,1,21100,37,1,2,Yes
5700,0.7,570,5464,1,18600,62,2,5,Yes
5700,0.7,995,9216,1,30400,38,2,4,Yes
2400,0.7,1191,2053,1,22900,50,2,5,No
4900,0.7,914,1235,1,32200,49,2,4,Yes
7800,0.7,2362,1930,0,0,42,8,3,No
8300,0.7,668,1935,1,36600,47,1,4,Yes
5300,0.7,292,2497,1,30100,45,1,4,No
7300,0.7,1431,4796,1,33200,38,2,4,Yes
6100,0.7,2861,1170,1,17200,21,4,4,Yes
2200,0.7,2539,7177,1,37200,53,1,1,Yes
8300,0.7,1774,6254,1,57300,22,4,2,Yes
3200,0.7,2547,1333,1,53100,58,2,2,Yes
4700,0.7,4497,4055,1,26300,36,2,5,Yes
9300,0.7,263,2538,1,24700,42,1,4,Yes
2100,0.7,194,6053,1,6700,19,4,1,Yes
6900,0.7,1776,7026,1,32000,30,4,3,Yes
6000,0.7,4727,3979,1,39800,25,1,4,Yes
5500,0.7,2451,2629,1,44200,51,8,1,Yes
1100,0.7,4253,3965,0,0,42,8,2,Yes
4000,0.7,3267,4971,1,30500,48,8,3,Yes
5900,0.7,2517,8312,1,8900,20,2,4,Yes
8300,0.7,3601,5279,1,62100,37,4,1,Yes
1400,0.7,980,1953,1,36200,25,4,3,No
2400,0.7,1402,876,1,32000,67,1,3,No
6300,0.7,2845,5766,1,35700,40,8,5,Yes
1200,0.7,32,2341,0,0,50,2,5,No
2900,0.7,2687,7581,1,32300,66,8,4,Yes
5000,0.7,1311,2590,1,33800,50,6,4,Yes
3500,0.7,2404,3155,1,40100,23,3,5,Yes
5500,0.7,2186,826,1,11500,30,7,1,Yes
4300,0.7,1115,3189,1,23400,36,6,3,No
5200,0.7,2675,4887,1,26400,32,8,1,Yes
3100,0.7,1393,1046,0,0,27,1,2,No
3500,0.7,2137,3359,1,69100,53,8,1,Yes
5500,0.7,960,3388,0,0,30,8,4,No
2900,0.7,423,1560,1,20100,24,2,2,No
5900,0.7,5191,3092,1,68600,23,5,2,Yes
1400,0.7,667,2847,1,31800,46,1,4,No
3900,0.7,4041,8903,1,33900,35,2,3,Yes
2900,0.7,2317,4290,1,3000,34,4,4,Yes
4900,0.7,350,7432,1,4400,40,2,3,Yes
5100,0.7,1590,1393,1,36600,53,8,2,No
7300,0.7,2755,4979,1,37200,33,5,1,Yes
4400,0.7,763,590,1,22500,19,3,2,No
8400,0.7,3628,1076,1,13600,30,5,4,Yes
4300,0.7,853,6703,1,56300,61,2,2,Yes
4500,0.7,2594,2478,1,40100,35,1,1,Yes
5600,0.7,2675,3645,1,23600,37,1,4,Yes
6100,0.7,2773,6547,1,31900,36,4,3,Yes
3900,0.7,3199,324,1,6300,55,1,3,Yes
6600,0.7,4859,3877,1,18900,31,8,4,Yes
3400,0.7,993,4509,1,17100,68,1,1,Yes
3900,0.7,1315,432,1,25900,51,2,4,No
6400,0.7,3863,3830,1,41600,47,8,2,Yes
5500,0.7,49,10207,1,31200,56,2,3,Yes
5800,0.7,1160,2696,1,31100,59,2,5,Yes
5500,0.7,986,2578,1,7600,54,4,1,Yes
6200,0.7,4684,1602,1,47300,43,7,1,Yes
2900,0.7,131,2268,1,24500,42,5,2,Yes
5600,0.7,1880,1670,1,26500,40,2,2,Yes
5300,0.7,3282,3858,1,16800,40,5,2,Yes
6700,0.7,1792,3244,1,28000,40,1,3,Yes
4300,0.7,1462,4247,1,43400,57,4,4,Yes
4400,0.7,8144,3564,1,21900,29,5,5,Yes
2500,0.7,3843,6896,1,45100,54,1,3,Yes
5200,0.7,3497,4906,1,24500,36,2,5,Yes
4400,0.7,586,1406,1,38100,44,3,3,No
7200,0.7,1103,6630,1,37300,46,3,3,Yes
1600,0.7,701,1096,1,36100,22,5,5,No
7200,0.7,6201,2003,1,44100,52,2,3,Yes
1700,0.7,1169,1337,0,0,27,4,4,No
5900,0.7,1869,5873,1,19200,52,8,2,Yes
5100,0.7,5074,4713,1,46600,28,1,3,Yes
4200,0.7,913,3008,1,13500,53,3,4,Yes
4200,0.7,4370,9002,1,24300,67,7,2,Yes
2200,0.7,2237,2575,1,26500,23,8,2,No
4500,0.7,5546,5650,1,26200,63,1,2,Yes
5000,0.7,1487,201,1,21000,30,1,3,Yes
3800,0.7,1688,2779,1,34500,35,5,2,No
4400,0.7,1774,1291,1,20600,19,8,4,No
3400,0.7,373,1979,1,21800,33,1,1,No
7100,0.7,1347,2430,1,19000,49,8,4,No
5600,0.7,1661,4543,1,38800,44,1,1,Yes
3900,0.7,2636,4526,1,39100,50,8,3,Yes
4900,0.7,1715,1,1,33900,40,8,2,No
3500,0.7,1377,3398,1,15100,50,1,5,No
4300,0.7,1471,3753,1,32400,31,4,2,No
5800,0.7,2435,1215,1,45900,30,1,4,Yes
4100,0.7,1064,1926,1,19400,27,4,2,No
3300,0.7,759,1602,1,19800,46,8,4,No
4600,0.7,1788,1618,1,7700,62,2,4,No
7900,0.7,2535,3336,1,54600,45,4,3,Yes
6400,0.7,4013,4595,1,50000,38,2,1,Yes
3100,0.7,4603,2064,1,28800,37,8,2,Yes
1300,0.7,3452,3682,1,23200,30,8,3,Yes
3500,0.7,2435,3338,1,32700,26,0,1,Yes
3300,0.7,822,2852,1,25400,38,4,5,No
4600,0.7,1028,4164,1,20200,24,4,5,No
2200,0.7,2241,4413,1,34100,45,8,5,Yes
6100,0.7,2660,3726,1,27300,45,3,5,Yes
1900,0.7,1460,2763,1,13600,27,8,3,No
4700,0.7,2652,5740,1,17800,40,8,3,Yes
6300,0.7,2113,1121,1,44700,49,1,4,Yes
5100,0.7,738,1716,0,0,43,3,4,No
1600,0.7,1222,909,1,42000,28,0,3,No
4900,0.7,303,3363,1,16400,31,1,3,Yes
2800,0.7,2190,2160,1,32100,52,1,4,Yes
5000,0.7,1030,6526,1,35100,53,7,4,Yes
3100,0.7,1512,6869,1,13000,60,5,4,Yes
5200,0.7,1017,3327,1,32800,39,8,5,No
7400,0.7,3426,8096,1,40600,38,1,1,Yes
3700,0.7,1400,303,1,28000,33,8,1,No
5700,0.7,543,4906,1,36700,60,8,3,Yes
2400,0.7,1295,2917,1,36500,24,4,2,No
4100,0.7,235,3373,1,46000,34,6,4,Yes
6600,0.7,895,3647,1,41600,46,0,1,No
4000,0.7,718,3930,1,29300,19,6,4,Yes
7100,0.7,1956,1564,1,16300,20,3,1,No
3500,0.7,724,2309,0,0,50,0,4,No
6500,0.7,3862,2648,1,37200,37,1,4,Yes
2600,0.7,880,1813,1,24000,37,3,2,No
7700,0.7,190,3130,1,46500,37,7,1,Yes
2200,0.7,374,2965,1,24700,45,8,5,No
3900,0.7,1487,3282,1,24100,21,7,2,No
7300,0.7,281,2314,1,17300,30,4,4,No
6700,0.7,3882,342,1,15000,29,5,1,Yes
2000,0.7,1216,2292,1,32900,26,1,4,Yes
7800,0.7,2614,5913,1,14200,37,1,1,Yes
6500,0.7,2591,4390,1,12100,39,1,5,Yes
6000,0.7,1705,2808,1,18400,37,5,1,No
7100,0.7,3103,2671,1,21700,65,4,4,Yes
4800,0.7,2316,3966,1,43300,35,1,3,Yes
800,0.7,1046,4256,1,5900,30,4,5,No
3900,0.7,5608,2443,1,32900,27,4,4,Yes
3400,0.7,4384,7232,1,40000,20,4,2,Yes
7000,0.7,2649,3448,1,38800,53,2,4,Yes
7200,0.7,1854,3580,1,31100,55,2,1,Yes
2300,0.7,619,930,1,28000,34,2,3,No
3200,0.7,675,1413,1,14500,46,7,3,No
3100,0.7,1544,4621,1,35100,63,6,5,Yes
8500,0.7,1304,3003,1,19600,18,5,1,Yes
4400,0.7,2464,3212,1,50800,32,3,3,Yes
3900,0.7,3567,8824,1,40600,45,0,1,Yes
4700,0.7,3512,3191,1,20100,41,2,4,Yes
3500,0.7,2926,5881,1,43800,31,8,1,Yes
8400,0.7,2365,62,1,54100,49,8,3,Yes
4000,0.7,641,4350,1,20200,36,2,4,No
7300,0.7,1664,4875,1,36800,47,4,3,Yes
3100,0.7,1358,7932,1,22300,59,0,1,Yes
2300,0.7,813,6125,1,7100,54,8,1,Yes
3700,0.7,3129,2363,1,27500,43,1,4,Yes
1700,0.7,1917,1456,1,34500,34,4,3,No
5900,0.7,3940,3659,1,73200,40,1,1,Yes
4700,0.7,655,1392,0,0,63,8,5,No
3900,0.7,2183,2045,1,50600,38,1,4,Yes
3300,0.7,901,2185,1,50500,64,1,3,Yes
4100,0.7,1569,1839,1,10900,28,2,3,No
2400,0.7,1876,3178,1,18900,34,5,4,Yes
3800,0.7,340,3802,1,36100,41,7,1,Yes
5400,0.7,817,2588,1,20200,49,1,3,No
5400,0.7,1054,1958,1,14700,36,4,1,No
3200,0.7,1082,280,1,31400,30,1,3,No
8000,0.7,4402,9778,1,29300,40,8,4,Yes
6700,0.7,1559,1448,1,24400,70,4,1,Yes
2400,0.7,7245,3671,1,39500,43,4,1,Yes
600,0.7,494,1482,0,0,52,8,3,No
3500,0.7,2618,4766,1,25200,63,0,4,Yes
4100,0.7,2903,1444,1,42800,33,5,5,Yes
6200,0.7,1843,1331,1,30200,46,4,1,Yes
4900,0.7,3250,2215,1,53000,59,8,4,Yes
6100,0.7,1585,6395,1,48100,34,8,2,Yes
3600,0.7,1106,3297,1,33400,61,6,3,No
5800,0.7,7141,10563,1,58600,49,3,5,Yes
8300,0.7,2187,2615,1,37400,60,5,1,Yes
3500,0.7,3435,4920,1,20800,58,8,1,Yes
6300,0.7,1822,3720,1,19200,34,4,3,Yes
3600,0.7,3286,5192,1,79800,22,8,3,Yes
5200,0.7,744,2377,1,43000,45,1,2,No
7600,0.7,202,1593,1,27500,50,2,3,Yes
4300,0.7,3180,3326,1,33200,46,0,1,Yes
5300,0.7,1306,3709,1,30000,40,3,3,No
5700,0.7,2097,5517,1,34200,41,8,4,Yes
2700,0.7,1116,1598,1,32400,42,8,4,No
3400,0.7,607,2868,1,19200,60,8,4,No
5100,0.7,674,3525,1,47800,35,1,4,Yes
5900,0.7,3312,2683,1,47800,58,7,1,Yes
5200,0.7,2214,4084,1,29300,55,4,5,Yes
5100,0.7,1276,6859,1,55600,71,4,3,Yes
1600,0.7,931,3032,1,12600,26,4,3,No
3200,0.7,541,1459,0,0,76,3,5,No
3100,0.7,2232,2448,1,19300,50,5,5,No
4900,0.7,1527,10260,1,32100,49,2,1,Yes
5300,0.7,4134,2339,1,11200,31,3,3,Yes
8700,0.7,1757,1043,1,53600,20,8,1,Yes
3200,0.7,1618,1664,1,14800,18,1,3,No
5900,0.7,2667,5583,1,7500,33,1,5,Yes
3800,0.7,1600,7274,1,62100,35,0,5,Yes
5200,0.7,1595,299,1,23300,55,5,4,No
1100,0.7,1277,3352,0,0,47,1,3,No
4800,0.7,759,1727,1,21400,34,2,1,Yes
2500,0.7,951,2345,1,18800,33,7,1,Yes
2400,0.7,2386,3597,1,23500,47,4,1,Yes
7800,0.7,4982,2471,1,12100,37,3,1,Yes
4600,0.7,1589,2821,1,28700,43,3,5,No
4700,0.7,4251,7222,1,6900,59,1,2,Yes
6100,0.7,3641,2856,1,42900,32,0,3,Yes
5600,0.7,3926,4977,1,35900,41,7,1,Yes
3300,0.7,1642,2831,1,13300,60,5,4,No
4400,0.7,1115,2285,1,23100,32,1,5,No
1500,0.7,1012,3365,1,33600,49,8,5,No
7100,0.7,3237,6731,1,50000,35,8,3,Yes
2000,0.7,1625,6534,1,57000,37,3,3,Yes
4600,0.7,720,248,1,45200,42,1,4,Yes
7700,0.7,1945,2486,1,35900,33,4,2,No
7000,0.7,2502,6557,1,26800,52,2,1,Yes
3900,0.7,4289,3544,1,8800,33,1,3,Yes
5100,0.7,4079,7503,1,29100,26,2,4,Yes
3300,0.7,1771,2342,1,15800,30,8,4,No
5100,0.7,380,3068,1,32500,31,1,3,No
3900,0.7,4380,4800,1,59700,41,1,3,Yes
6200,0.7,3114,7863,1,19900,18,8,4,Yes
7500,0.7,3395,6353,1,23300,43,4,2,Yes
4200,0.7,1137,3480,1,62600,26,3,5,Yes
3200,0.7,2171,3038,1,40900,42,2,4,Yes
5600,0.7,5086,4733,1,45900,40,4,3,Yes
4400,0.7,677,7717,1,36000,40,1,2,Yes
2700,0.7,1701,3065,1,34100,44,8,3,Yes
4000,0.7,1458,2613,0,0,43,5,2,No
5400,0.7,1342,2916,1,25300,35,2,3,No
5200,0.7,4566,511,1,56500,56,0,3,Yes
4800,0.7,2007,3948,1,40300,41,1,4,Yes
3600,0.7,1371,2405,1,52000,23,1,2,Yes
4800,0.7,2486,1213,1,30100,27,3,2,Yes
4500,0.7,4343,6291,1,47400,54,1,4,Yes
3500,0.7,712,3516,1,24600,26,2,2,No
3700,0.7,1071,7059,1,14200,23,2,5,Yes
7400,0.7,4640,2716,1,29900,51,2,4,Yes
7700,0.7,132,3343,1,29700,64,2,4,Yes
2300,0.7,1535,3125,1,17800,33,2,3,No
4300,0.7,2471,2123,1,19700,19,7,1,Yes
2600,0.7,334,1663,1,30400,45,3,1,No
4100,0.7,530,2201,1,25300,50,2,1,Yes
5100,0.7,802,137,1,43400,63,7,3,No
3900,0.7,567,2227,1,45200,66,4,3,Yes
3000,0.7,761,1272,1,24900,34,3,2,No
4600,0.7,2266,316,1,19900,27,4,4,Yes
7400,0.7,359,1104,1,37900,63,1,5,Yes
4100,0.7,4612,5669,1,28200,41,8,4,Yes
4600,0.7,465,4047,1,33200,49,1,5,Yes
2200,0.7,1555,2668,1,28900,60,5,1,Yes
5300,0.7,1060,2400,1,32300,48,1,2,No
1200,0.7,654,8049,1,35200,57,3,4,Yes
5200,0.7,2701,2637,1,35700,24,6,4,Yes
1700,0.7,717,2586,1,14600,34,4,5,No
6400,0.7,2785,6263,1,36900,23,8,5,Yes
5200,0.7,1900,2822,1,53200,57,2,1,Yes
4800,0.7,1031,1993,1,44500,25,6,2,No
800,0.7,1207,2481,1,38700,50,3,1,No
4200,0.7,1404,1618,1,6800,35,1,1,No
4400,0.7,516,1046,1,49200,37,3,5,No
4700,0.7,720,1554,0,0,39,8,3,No
4800,0.7,1406,3040,1,33800,43,8,1,No
2200,0.7,4084,3868,1,40900,19,0,1,Yes
2700,0.7,1911,564,1,22900,48,1,1,Yes
6000,0.7,486,2987,1,30300,44,3,2,No
3900,0.7,885,2961,1,34100,26,5,1,No
9100,0.7,186,3863,1,49200,38,1,5,Yes
1200,0.7,948,4085,1,32100,48,4,1,No
7500,0.7,1577,3941,1,43700,32,1,1,Yes
6200,0.7,1853,3191,1,66400,29,4,2,Yes
2900,0.7,114,2170,1,33100,37,8,3,No
9800,0.7,241,4254,1,60200,51,2,1,Yes
3100,0.7,609,4341,1,20100,36,8,3,Yes
4200,0.7,1303,2346,1,47000,50,5,4,No
5400,0.7,2504,2618,1,30700,26,5,3,Yes
4000,0.7,493,3871,1,38700,33,1,1,Yes
4400,0.7,1440,4449,1,42800,45,2,1,Yes
3400,0.7,468,1470,1,36700,41,1,5,No
3200,0.7,4206,5576,1,30300,37,4,3,Yes
5000,0.7,2205,2401,1,42700,48,2,3,Yes
6700,0.7,3389,6988,1,41100,19,1,2,Yes
2600,0.7,4535,2796,1,20800,63,1,4,Yes
8300,0.7,1329,1194,1,29200,37,1,5,Yes
3900,0.7,195,7230,1,48700,68,1,2,Yes
8000,0.7,2892,5517,1,35900,73,1,3,Yes
7800,0.7,1040,7072,1,51200,30,3,4,Yes
2500,0.7,688,4645,1,29500,50,2,4,Yes
4400,0.7,395,2986,1,30200,56,3,4,Yes
5100,0.7,2843,5846,1,35100,43,1,3,Yes
4300,0.7,639,4768,1,53400,53,3,2,Yes
4800,0.7,5043,2147,1,50200,66,8,4,Yes
6000,0.7,124,5226,1,60000,64,1,1,Yes
7100,0.7,4438,1623,1,33100,49,2,1,Yes
5200,0.7,1098,2027,1,12900,58,8,2,No
6400,0.7,638,2486,1,46500,34,2,1,Yes
8000,0.7,1823,2234,1,6400,40,8,5,Yes
4900,0.7,2313,2887,1,42500,55,8,4,Yes
2800,0.7,798,4424,1,20800,52,4,5,Yes
5100,0.7,2217,3073,1,12300,26,1,1,Yes
3800,0.7,1520,1901,1,6700,41,1,4,Yes
5600,0.7,240,2,1,17200,29,2,5,No
1900,0.7,1338,1585,1,19300,37,6,5,No
5300,0.7,3520,1880,1,5600,55,4,3,Yes
8100,0.7,682,1787,1,14400,48,8,4,No
3500,0.7,632,2454,1,37300,34,8,3,No
5100,0.7,1036,4415,1,31700,27,8,3,Yes
8000,0.7,61,6757,1,30900,26,6,3,Yes
7700,0.7,7577,3999,1,27900,34,1,2,Yes
4800,0.7,1026,1229,1,8500,48,2,3,No
2400,0.7,888,2641,1,16300,32,8,3,No
7600,0.7,5074,6713,1,47500,53,8,3,Yes
3100,0.7,2210,5217,1,7400,42,1,4,Yes
1200,0.7,854,1377,1,38800,31,8,4,No
7000,0.7,573,1947,1,25000,51,2,3,Yes
3500,0.7,1652,1179,1,13000,37,1,2,No
5900,0.7,348,1165,1,17200,65,2,4,No
3300,0.7,1835,4603,1,41500,24,1,1,Yes
11500,0.7,2218,3316,1,21700,29,4,3,Yes
4500,0.7,1959,689,1,47300,51,3,1,Yes
3800,0.7,875,2970,1,39700,26,2,3,No
7200,0.7,1720,2300,1,11900,48,7,3,No
5000,0.7,620,6828,1,5600,43,2,3,Yes
4100,0.7,4264,4576,1,62600,40,3,5,Yes
3800,0.7,1693,2742,1,8100,29,4,3,No
2500,0.7,1347,2444,1,77400,39,8,1,Yes
5400,0.7,1640,1742,1,63700,33,1,1,Yes
2200,0.7,2184,2782,1,29900,55,8,3,No
4700,0.7,4007,3403,1,34500,61,2,4,Yes
2700,0.7,1815,6615,1,38800,51,2,4,Yes
3200,0.7,1851,7236,1,25500,48,4,3,Yes
2800,0.7,300,3130,1,41500,44,5,5,No
2800,0.7,2238,9057,1,5300,53,6,1,Yes
4800,0.7,2874,3883,1,34700,41,1,5,Yes
5900,0.7,1531,3862,0,0,28,2,5,No
2700,0.7,1361,830,1,36800,19,3,1,No
